Experiment_ID, Trial_ID, Manufacturer, Model_Number, Serial_Number, Local_Bluetooth_Address, Local_UUID, Scan_Start_Time, Scan_Actual_End_Time, Scan_Length, scan_record_converted, Scan_Mode, Remote_Bluetooth_Address, deviceName, timestampNanos, Boot_Timestamp_MS, Boot_Date, Discovery_Date, bat_discovery_charge_counter, bat_discovery_current_now, bat_discovery_current_average, bat_discovery_current_capacity, txPowerLevel, rssi, bat_start_charge_counter, bat_start_current_now, bat_start_current_average, bat_start_current_capacity, bat_end_charge_counter, bat_end_current_now, bat_end_current_average, bat_end_current_capacity, 
13,1, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430097000002,1430097300103,300000, Pos4, Low_Latency, 5D:DA:B9:4C:98:75, ,24821915438287, 1430072178192, 2015-04-26 14:16:18.192, 2015-04-26 21:10:00.107,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,1,-96,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808, 100, 
13,1, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430097000002,1430097300103,300000, Pos10, 63:5E:D1:C0:E1:9A, , 24821973706360,1430072178191, 2015-04-26 14:16:18.191, 2015-04-26 21:10:00.164, -9223372036854775808,-9223372036854775808,-9223372036854775808,100,1,-92,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, ,
13,1, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430097000002,1430097300103,300000, Pos8, Low_Latency, 53:7B:21:E0:A1:AA, ,24822009724902, 1430072178192, 2015-04-26 14:16:18.192, 2015-04-26 21:10:00.201,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,1,-90,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808, 100, 
13,1, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430097000002,1430097300103,300000, Pos5, Low_Latency, 5C:F1:26:AB:7B:D3, ,24822089527037, 1430072178191, 2015-04-26 14:16:18.191, 2015-04-26 21:10:00.280,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,1,-84,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808, 100, 
13,1, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430097000002,1430097300103,300000, Pos3, Low_Latency, 7B:64:4A:4E:3F:A0, ,24822130009798, 1430072178191, 2015-04-26 14:16:18.191, 2015-04-26 21:10:00.321,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,1,-88,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808, 100, 
13,1, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430097000002,1430097300103,300000, Pos9, Low_Latency, 55:2C:95:53:30:96, ,24822160321516, 1430072178191, 2015-04-26 14:16:18.191, 2015-04-26 21:10:00.351,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,1,-92,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808, 100, 
13,1, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430097000002,1430097300103,300000, Pos10, 63:5E:D1:C0:E1:9A, , 24822227954641,1430072178192, 2015-04-26 14:16:18.192, 2015-04-26 21:10:00.419, -9223372036854775808,-9223372036854775808,-9223372036854775808,100,1,-98,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, ,
13,1, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430097000002,1430097300103,300000, Pos7, Low_Latency, 51:94:8F:ED:6D:14, ,24822266901569, 1430072178192, 2015-04-26 14:16:18.192, 2015-04-26 21:10:00.458,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,1,-88,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808, 100, 
13,1, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430097000002,1430097300103,300000, Pos5, Low_Latency, 5C:F1:26:AB:7B:D3, ,24822345411152, 1430072178191, 2015-04-26 14:16:18.191, 2015-04-26 21:10:00.536,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,1,-80,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808, 100, 
13,1, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430097000002,1430097300103,300000, Pos9, Low_Latency, 55:2C:95:53:30:96, ,24822413042663, 1430072178191, 2015-04-26 14:16:18.191, 2015-04-26 21:10:00.604,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,1,-90,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808, 100, 
