Experiment_ID, Trial_ID, Manufacturer, Model_Number, Serial_Number, Local_Bluetooth_Address, Local_UUID, Scan_Start_Time, Scan_Actual_End_Time, Scan_Length, scan_record_converted, Scan_Mode, Remote_Bluetooth_Address, deviceName, timestampNanos, Boot_Timestamp_MS, Boot_Date, Discovery_Date, bat_discovery_charge_counter, bat_discovery_current_now, bat_discovery_current_average, bat_discovery_current_capacity, txPowerLevel, rssi, bat_start_charge_counter, bat_start_current_now, bat_start_current_average, bat_start_current_capacity, bat_end_charge_counter, bat_end_current_now, bat_end_current_average, bat_end_current_capacity, 
1,22, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430105940016,1430106240050,300000, Pos1, Low_Latency, 67:7A:45:87:BC:2B, ,33761929840919, 1430072178191, 2015-04-26 14:16:18.191, 2015-04-26 23:39:00.120,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-7,-80,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808, 100, 
1,22, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430105940016,1430106240050,300000, Pos7, Low_Latency, 5B:D7:8F:5F:D0:06, ,33762286532325, 1430072178191, 2015-04-26 14:16:18.191, 2015-04-26 23:39:00.477,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-7,-91,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808, 100, 
1,22, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430105940016,1430106240050,300000, Pos3, Low_Latency, 4E:50:77:18:62:CA, ,33762418590398, 1430072178192, 2015-04-26 14:16:18.192, 2015-04-26 23:39:00.610,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-7,-97,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808, 100, 
1,22, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430105940016,1430106240050,300000, Pos4, Low_Latency, 78:A3:A8:2E:B7:AD, ,33762444502221, 1430072178192, 2015-04-26 14:16:18.192, 2015-04-26 23:39:00.636,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-7,-98,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808, 100, 
1,22, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430105940016,1430106240050,300000, Pos10, 40:64:5D:D6:B5:5D, , 33762503787950,1430072178191, 2015-04-26 14:16:18.191, 2015-04-26 23:39:00.694, -9223372036854775808,-9223372036854775808,-9223372036854775808,100,-7,-102,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, ,
1,22, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430105940016,1430106240050,300000, Pos6, Low_Latency, 5A:9B:0A:C5:54:0F, ,33762530992116, 1430072178191, 2015-04-26 14:16:18.191, 2015-04-26 23:39:00.721,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-7,-86,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808, 100, 
1,22, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430105940016,1430106240050,300000, Pos8, Low_Latency, 49:96:0E:F3:57:97, ,33762583521804, 1430072178192, 2015-04-26 14:16:18.192, 2015-04-26 23:39:00.775,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-7,-94,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808, 100, 
1,22, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430105940016,1430106240050,300000, Pos9, Low_Latency, 4F:AD:31:B7:E0:E4, ,33762685308367, 1430072178192, 2015-04-26 14:16:18.192, 2015-04-26 23:39:00.877,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-7,-99,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808, 100, 
1,22, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430105940016,1430106240050,300000, Pos5, Low_Latency, 59:45:B5:80:DA:C3, ,33762915943627, 1430072178191, 2015-04-26 14:16:18.191, 2015-04-26 23:39:01.106,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-7,-88,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808, 100, 
1,22, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430105940016,1430106240050,300000, Pos7, Low_Latency, 5B:D7:8F:5F:D0:06, ,33763293505346, 1430072178191, 2015-04-26 14:16:18.191, 2015-04-26 23:39:01.484,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-7,-95,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808, 100, 
