Experiment_ID, Trial_ID, Manufacturer, Model_Number, Serial_Number, Local_Bluetooth_Address, Local_UUID, Scan_Start_Time, Scan_Actual_End_Time, Scan_Length, scan_record_converted, Scan_Mode, Remote_Bluetooth_Address, deviceName, timestampNanos, Boot_Timestamp_MS, Boot_Date, Discovery_Date, bat_discovery_charge_counter, bat_discovery_current_now, bat_discovery_current_average, bat_discovery_current_capacity, txPowerLevel, rssi, bat_start_charge_counter, bat_start_current_now, bat_start_current_average, bat_start_current_capacity, bat_end_charge_counter, bat_end_current_now, bat_end_current_average, bat_end_current_capacity, 
1,27, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430110260001,1430110560085,300000, Pos5, Low_Power, 7A:36:7A:ED:F9:F7, ,38082716315000,1430072178192, 2015-04-26 14:16:18.192, 2015-04-27 00:51:00.908,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-15,-96,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,27, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430110260001,1430110560085,300000, Pos7, Low_Power, 7D:D9:7D:95:F4:DE, ,38082817732135,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 00:51:01.008,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-15,-99,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,27, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430110260001,1430110560085,300000, Pos2, Low_Power, 7B:47:E2:F3:B4:D3, ,38082944800573,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 00:51:01.135,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-15,-91,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,27, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430110260001,1430110560085,300000, Pos1, Low_Power, 5B:38:30:FE:7B:52, ,38083265499844,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 00:51:01.456,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-15,-83,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,27, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430110260001,1430110560085,300000, Pos5, Low_Power, 7A:36:7A:ED:F9:F7, ,38084508158957,1430072178192, 2015-04-26 14:16:18.192, 2015-04-27 00:51:02.700,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-15,-90,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,27, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430110260001,1430110560085,300000, Pos8, Low_Power, 63:5C:2C:94:46:0E, ,38084968564790,1430072178192, 2015-04-26 14:16:18.192, 2015-04-27 00:51:03.160,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-15,-96,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,27, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430110260001,1430110560085,300000, Pos6, Low_Power, 44:8D:0C:93:AF:7E, ,38085405640884,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 00:51:03.596,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-15,-97,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,27, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430110260001,1430110560085,300000, Pos3, Low_Power, 57:C0:05:A0:E2:B1, ,38085513979114,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 00:51:03.704,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-15,-95,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,27, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430110260001,1430110560085,300000, Pos1, Low_Power, 5B:38:30:FE:7B:52, ,38086085965051,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 00:51:04.276,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-15,-88,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,27, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430110260001,1430110560085,300000, Pos5, Low_Power, 7A:36:7A:ED:F9:F7, ,38086308049112,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 00:51:04.499,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-15,-95,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,27, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430110260001,1430110560085,300000, Pos6, Low_Power, 44:8D:0C:93:AF:7E, ,38087209981196,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 00:51:05.400,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-15,-94,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,27, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430110260001,1430110560085,300000, Pos3, Low_Power, 57:C0:05:A0:E2:B1, ,38087326057498,1430072178192, 2015-04-26 14:16:18.192, 2015-04-27 00:51:05.518,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-15,-96,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,27, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430110260001,1430110560085,300000, Pos7, Low_Power, 7D:D9:7D:95:F4:DE, ,38087434385779,1430072178192, 2015-04-26 14:16:18.192, 2015-04-27 00:51:05.626,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-15,-99,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,27, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430110260001,1430110560085,300000, Pos1, Low_Power, 5B:38:30:FE:7B:52, ,38087887977133,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 00:51:06.078,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-15,-85,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,27, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430110260001,1430110560085,300000, Pos3, Low_Power, 57:C0:05:A0:E2:B1, ,38089122712914,1430072178192, 2015-04-26 14:16:18.192, 2015-04-27 00:51:07.314,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-15,-96,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,27, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430110260001,1430110560085,300000, Pos5, Low_Power, 7A:36:7A:ED:F9:F7, ,38089133665310,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 00:51:07.324,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-15,-95,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,27, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430110260001,1430110560085,300000, Pos7, Low_Power, 7D:D9:7D:95:F4:DE, ,38089237018539,1430072178192, 2015-04-26 14:16:18.192, 2015-04-27 00:51:07.429,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-15,-97,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,27, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430110260001,1430110560085,300000, Pos8, Low_Power, 63:5C:2C:94:46:0E, ,38089581170830,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 00:51:07.772,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-15,-93,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,27, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430110260001,1430110560085,300000, Pos1, Low_Power, 5B:38:30:FE:7B:52, ,38089689297184,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 00:51:07.880,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-15,-87,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,27, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430110260001,1430110560085,300000, Pos5, Low_Power, 7A:36:7A:ED:F9:F7, ,38090916274997,1430072178192, 2015-04-26 14:16:18.192, 2015-04-27 00:51:09.108,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-15,-96,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,27, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430110260001,1430110560085,300000, Pos7, Low_Power, 7D:D9:7D:95:F4:DE, ,38091032828851,1430072178192, 2015-04-26 14:16:18.192, 2015-04-27 00:51:09.224,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-15,-100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
