Experiment_ID, Trial_ID, Manufacturer, Model_Number, Serial_Number, Local_Bluetooth_Address, Local_UUID, Scan_Start_Time, Scan_Actual_End_Time, Scan_Length, scan_record_converted, Scan_Mode, Remote_Bluetooth_Address, deviceName, timestampNanos, Boot_Timestamp_MS, Boot_Date, Discovery_Date, bat_discovery_charge_counter, bat_discovery_current_now, bat_discovery_current_average, bat_discovery_current_capacity, txPowerLevel, rssi, bat_start_charge_counter, bat_start_current_now, bat_start_current_average, bat_start_current_capacity, bat_end_charge_counter, bat_end_current_now, bat_end_current_average, bat_end_current_capacity, 
1,36, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430117400001,1430117700075,300000, Pos5, Low_Power, 76:A3:D8:61:AD:3E, ,45229024538523,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 02:50:07.215,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-103,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,36, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430117400001,1430117700075,300000, Pos1, Low_Power, 7A:F5:8A:DF:7E:F2, ,45229032183628,1430072178192, 2015-04-26 14:16:18.192, 2015-04-27 02:50:07.224,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-95,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,36, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430117400001,1430117700075,300000, Pos1, Low_Power, 7A:F5:8A:DF:7E:F2, ,45230028775346,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 02:50:08.219,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-96,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,36, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430117400001,1430117700075,300000, Pos1, Low_Power, 7A:F5:8A:DF:7E:F2, ,45247137573361,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 02:50:25.328,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-93,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,36, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430117400001,1430117700075,300000, Pos5, Low_Power, 76:A3:D8:61:AD:3E, ,45249160393151,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 02:50:27.351,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,36, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430117400001,1430117700075,300000, Pos2, Low_Power, 69:4C:DE:E6:E7:4E, ,45253887996066,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 02:50:32.078,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-103,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,36, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430117400001,1430117700075,300000, Pos2, Low_Power, 69:4C:DE:E6:E7:4E, ,45254894480910,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 02:50:33.085,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-101,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,36, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430117400001,1430117700075,300000, Pos6, Low_Power, 48:60:FB:D5:D0:A4, ,45262886354396,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 02:50:41.077,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-97,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,36, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430117400001,1430117700075,300000, Pos6, Low_Power, 48:60:FB:D5:D0:A4, ,45263897559084,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 02:50:42.088,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-99,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,36, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430117400001,1430117700075,300000, Pos1, Low_Power, 7A:F5:8A:DF:7E:F2, ,45268288065956,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 02:50:46.479,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-94,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,36, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430117400001,1430117700075,300000, Pos1, Low_Power, 7A:F5:8A:DF:7E:F2, ,45269297996633,1430072178192, 2015-04-26 14:16:18.192, 2015-04-27 02:50:47.489,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-94,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,36, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430117400001,1430117700075,300000, Pos1, Low_Power, 7A:F5:8A:DF:7E:F2, ,45270304854862,1430072178192, 2015-04-26 14:16:18.192, 2015-04-27 02:50:48.496,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-94,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,36, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430117400001,1430117700075,300000, Pos6, Low_Power, 48:60:FB:D5:D0:A4, ,45283022786941,1430072178192, 2015-04-26 14:16:18.192, 2015-04-27 02:51:01.214,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-99,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,36, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430117400001,1430117700075,300000, Pos6, Low_Power, 48:60:FB:D5:D0:A4, ,45284030127253,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 02:51:02.221,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-98,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,36, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430117400001,1430117700075,300000, Pos5, Low_Power, 76:A3:D8:61:AD:3E, ,45289427970791,1430072178192, 2015-04-26 14:16:18.192, 2015-04-27 02:51:07.619,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-96,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
