Experiment_ID, Trial_ID, Manufacturer, Model_Number, Serial_Number, Local_Bluetooth_Address, Local_UUID, Scan_Start_Time, Scan_Actual_End_Time, Scan_Length, scan_record_converted, Scan_Mode, Remote_Bluetooth_Address, deviceName, timestampNanos, Boot_Timestamp_MS, Boot_Date, Discovery_Date, bat_discovery_charge_counter, bat_discovery_current_now, bat_discovery_current_average, bat_discovery_current_capacity, txPowerLevel, rssi, bat_start_charge_counter, bat_start_current_now, bat_start_current_average, bat_start_current_capacity, bat_end_charge_counter, bat_end_current_now, bat_end_current_average, bat_end_current_capacity, 
1,32, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430114160003,1430114460058,300000, Pos2, Low_Power, 6F:C4:4F:EB:5C:BC, ,41982403544970,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 01:56:00.594,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-95,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,32, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430114160003,1430114460058,300000, Pos6, Low_Power, 4D:CB:82:07:11:64, ,41983079402886,1430072178192, 2015-04-26 14:16:18.192, 2015-04-27 01:56:01.271,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,32, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430114160003,1430114460058,300000, Pos1, Low_Power, 5C:C6:DA:34:BA:79, ,41983407608251,1430072178192, 2015-04-26 14:16:18.192, 2015-04-27 01:56:01.599,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-90,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,32, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430114160003,1430114460058,300000, Pos1, Low_Power, 5C:C6:DA:34:BA:79, ,41983522686949,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 01:56:01.713,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-92,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,32, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430114160003,1430114460058,300000, Pos1, Low_Power, 5C:C6:DA:34:BA:79, ,41983631770386,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 01:56:01.822,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-94,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,32, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430114160003,1430114460058,300000, Pos5, Low_Power, 7B:B0:F8:09:9B:9E, ,41984083906064,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 01:56:02.274,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-98,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,32, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430114160003,1430114460058,300000, Pos8, Low_Power, 73:5B:74:3D:58:DB, ,41984761537886,1430072178192, 2015-04-26 14:16:18.192, 2015-04-27 01:56:02.953,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-99,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,32, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430114160003,1430114460058,300000, Pos2, Low_Power, 6F:C4:4F:EB:5C:BC, ,41984772608407,1430072178192, 2015-04-26 14:16:18.192, 2015-04-27 01:56:02.964,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-97,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,32, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430114160003,1430114460058,300000, Pos3, Low_Power, 72:12:7C:F7:26:8F, ,41984875259084,1430072178192, 2015-04-26 14:16:18.192, 2015-04-27 01:56:03.067,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-101,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,32, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430114160003,1430114460058,300000, Pos1, Low_Power, 5C:C6:DA:34:BA:79, ,41985663418043,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 01:56:03.854,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-91,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,32, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430114160003,1430114460058,300000, Pos1, Low_Power, 5C:C6:DA:34:BA:79, ,41985769554136,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 01:56:03.960,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-93,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,32, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430114160003,1430114460058,300000, Pos5, Low_Power, 7B:B0:F8:09:9B:9E, ,41986001662365,1430072178192, 2015-04-26 14:16:18.192, 2015-04-27 01:56:04.193,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-97,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,32, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430114160003,1430114460058,300000, Pos2, Low_Power, 6F:C4:4F:EB:5C:BC, ,41986903384292,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 01:56:05.094,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-95,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,32, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430114160003,1430114460058,300000, Pos6, Low_Power, 4D:CB:82:07:11:64, ,41987578644239,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 01:56:05.769,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-99,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,32, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430114160003,1430114460058,300000, Pos1, Low_Power, 5C:C6:DA:34:BA:79, ,41987684658979,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 01:56:05.875,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-93,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,32, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430114160003,1430114460058,300000, Pos1, Low_Power, 5C:C6:DA:34:BA:79, ,41987794762677,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 01:56:05.985,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-96,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,32, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430114160003,1430114460058,300000, Pos5, Low_Power, 7B:B0:F8:09:9B:9E, ,41988247402729,1430072178192, 2015-04-26 14:16:18.192, 2015-04-27 01:56:06.439,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-96,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,32, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430114160003,1430114460058,300000, Pos8, Low_Power, 73:5B:74:3D:58:DB, ,41988921472989,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 01:56:07.112,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
1,32, HTC, HTC6525LVW, FA4BSSF00582, D4:0B:1A:0A:DC:BB,990005013901161,1430114160003,1430114460058,300000, Pos2, Low_Power, 6F:C4:4F:EB:5C:BC, ,41989148903926,1430072178191, 2015-04-26 14:16:18.191, 2015-04-27 01:56:07.339,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-21,-98,-9223372036854775808,-9223372036854775808,-9223372036854775808,100,-9223372036854775808,-9223372036854775808,-9223372036854775808,100, 
